NDB_No,Shrt_Desc,Water_.g.,Energ_Kcal,Protein_.g.,Lipid_Tot_.g.,Ash_.g.,Carbohydrt_.g.,Fiber_TD_.g.,Sugar_Tot_.g.,Calcium_.mg.,Iron_.mg.,Magnesium_.mg.,Phosphorus_.mg.,Potassium_.mg.,Sodium_.mg.,Zinc_.mg.,Copper_mg.,Manganese_.mg.,Selenium_.µg.,Vit_C_.mg.,Thiamin_.mg.,Riboflavin_.mg.,Niacin_.mg.,Panto_Acid_mg.,Vit_B6_.mg.,Folate_Tot_.µg.,Folic_Acid_.µg.,Food_Folate_.µg.,Folate_DFE_.µg.,Choline_Tot_..mg.,Vit_B12_.µg.,Vit_A_IU,Vit_A_RAE,Retinol_.µg.,Alpha_Carot_.µg.,Beta_Carot_.µg.,Beta_Crypt_.µg.,Lycopene_.µg.,Lut.Zea_..µg.,Vit_E_.mg.,Vit_D_µg,Vit_D_IU,Vit_K_.µg.,FA_Sat_.g.,FA_Mono_.g.,FA_Poly_.g.,Cholestrl_.mg.,,,,,,,,,,,
11032,"LIMA BNS,IMMAT SEEDS,CKD,BLD,DRND,WO/SALT",67.17,123,6.81,0.32,2.06,23.64,5.4,1.63,32,2.45,74,130,570,17,0.79,0.305,1.252,2,10.1,0.14,0.096,1.04,0.257,0.193,26,0,26,26,44.1,0,303,15,0,0,182,0,0,0,0.14,0,0,6.2,0.073,0.019,0.154,0,,,,,,,,,,,
11715,"LIMA BNS,IMMAT SEEDS,CND,NO SALT,SOL&LIQUIDS",81.17,71,4.07,0.29,1.14,13.33,3.6,0.93,28,1.61,34,71,285,4,0.64,0.162,0.7,1.1,8.7,0.029,0.043,0.532,0.095,0.062,16,0,16,16,25.3,0,150,8,0,0,90,0,0,0,0.29,0,0,3.6,0.066,0.016,0.139,0,,,,,,,,,,,
11716,"LIMA BNS,IMMAT SEEDS,FRZ,BABY,CKD,BLD,DRND,W/SALT",72.35,105,6.65,0.3,1.25,19.45,4.8,1.37,28,1.96,56,112,411,265,0.55,0.197,0.813,1.7,5.8,0.07,0.055,0.77,0.177,0.115,16,0,16,16,37.2,0,167,8,0,0,100,0,0,0,0.64,0,0,5.2,0.068,0.017,0.145,0,,,,,,,,,,,
11040,"LIMA BNS,IMMAT SEEDS,FRZ,BABY,CKD,BLD,DRND,WO/SALT",72.35,105,6.65,0.3,1.25,19.45,4.8,1.37,28,1.96,56,112,411,29,0.55,0.197,0.813,1.7,5.8,0.07,0.055,0.77,0.177,0.115,16,0,16,16,37.2,0,167,8,0,0,100,0,0,0,0.64,0,0,5.2,0.068,0.017,0.145,0,,,,,,,,,,,
11038,"LIMA BNS,IMMAT SEEDS,FRZ,FORDHOOK,CKD,BLD,DRND,WO/SALT",72.98,103,6.07,0.34,1.3,19.32,5.3,1.34,30,1.82,42,97,304,69,0.74,0.17,0.648,0.6,12.8,0.074,0.061,1.069,0.163,0.122,21,0,21,21,36.3,0,190,10,0,0,114,0,0,0,0.29,0,0,5.1,0.077,0.02,0.163,0,,,,,,,,,,,
11037,"LIMA BNS,IMMAT SEEDS,FRZ,FORDHOOK,UNPREP",72.05,106,6.4,0.35,1.37,19.83,5.5,1.39,24,1.51,38,74,478,58,0.49,0.062,0.345,1.7,19.3,0.092,0.067,1.187,0.191,0.136,32,0,32,32,37.6,0,223,11,0,0,134,0,0,0,0.72,0,0,5.3,0.081,0.021,0.172,0,,,,,,,,,,,
11031,"LIMA BNS,IMMAT SEEDS,RAW",70.24,113,6.84,0.86,1.89,20.17,4.9,1.48,34,3.14,58,136,467,8,0.78,0.318,1.215,1.8,23.4,0.217,0.103,1.474,0.247,0.204,34,0,34,34,40,0,209,10,0,0,126,0,0,0,0.32,0,0,5.6,0.198,0.05,0.419,0,,,,,,,,,,,
16372,"LIMA BNS,LRG,MATURE SEEDS,CKD,BLD,W/SALT",69.79,115,7.8,0.38,1.15,20.88,7,2.9,17,2.39,43,111,508,238,0.95,0.235,0.516,4.5,0,0.161,0.055,0.421,0.422,0.161,83,0,83,83,32.5,0,0,0,0,0,0,0,0,0,0.18,0,0,2,0.089,0.034,0.171,0,,,,,,,,,,,
16072,"LIMA BNS,LRG,MATURE SEEDS,CKD,BLD,WO/SALT",69.79,115,7.8,0.38,1.15,20.88,7,2.9,17,2.39,43,111,508,2,0.95,0.235,0.516,4.5,0,0.161,0.055,0.421,0.422,0.161,83,0,83,83,32.5,0,0,0,0,0,0,0,0,0,0.18,0,0,2,0.089,0.034,0.171,0,,,,,,,,,,,
16071,"LIMA BNS,LRG,MATURE SEEDS,RAW",10.17,338,21.46,0.69,4.3,63.38,19,8.5,81,7.51,224,385,1724,18,2.83,0.74,1.672,7.2,0,0.507,0.202,1.537,1.355,0.512,395,0,395,395,96.7,0,0,0,0,0,0,0,0,0,0.72,0,0,6,0.161,0.062,0.309,0,,,,,,,,,,,
9161,"LIME JUC,CND OR BTLD,UNSWTND",92.52,21,0.25,0.23,0.31,6.69,0.4,1.37,12,0.23,7,10,75,16,0.06,0.03,0.008,0.1,6.4,0.033,0.003,0.163,0.066,0.027,8,0,8,8,5.1,0,16,1,0,0,10,0,0,0,0.12,0,0,0.5,0.026,0.022,0.064,0,,,,,,,,,,,
9160,"LIME JUICE,RAW",90.79,25,0.42,0.07,0.31,8.42,0.4,1.69,14,0.09,8,14,117,2,0.08,0.027,0.018,0.1,30,0.025,0.015,0.142,0.123,0.038,10,0,10,10,5.1,0,50,2,0,0,30,0,0,0,0.22,0,0,0.6,0.008,0.008,0.023,0,,,,,,,,,,,
9159,"LIMES,RAW",88.26,30,0.7,0.2,0.3,10.54,2.8,1.69,33,0.6,6,18,102,2,0.11,0.065,0.008,0.4,29.1,0.03,0.02,0.2,0.217,0.043,8,0,8,8,5.1,0,50,2,0,0,30,0,0,0,0.22,0,0,0.6,0.022,0.019,0.055,0,,,,,,,,,,,
15148,"LOBSTER,NORTHERN,CKD,MOIST HEAT",78.11,89,19,0.86,2.14,0,0,0,96,0.29,43,185,230,486,4.05,1.55,0.065,73.1,0,0.023,0.017,1.83,1.667,0.119,11,0,11,11,80.9,1.43,4,1,1,0,0,0,0,0,1,0,1,0,0.208,0.253,0.34,146,,,,,,,,,,,
15147,"LOBSTER,NORTHERN,RAW",80.95,77,16.52,0.75,1.88,0,0,0,84,0.26,38,161,200,423,3.53,1.349,0.056,63.6,0,0.02,0.014,1.591,1.449,0.104,10,0,10,10,70.3,1.25,4,1,1,0,0,0,0,0,0.87,0,1,0,0.181,0.22,0.296,127,,,,,,,,,,,
9167,"LOGANBERRIES,FROZEN",84.61,55,1.52,0.31,0.54,13.02,5.3,7.7,26,0.64,21,26,145,1,0.34,0.117,1.247,0.2,15.3,0.05,0.034,0.84,0.244,0.065,26,0,26,26,8.5,0,35,2,0,0,21,0,0,118,0.87,0,0,7.8,0.011,0.03,0.176,0,,,,,,,,,,,
11255,"LOTUS ROOT,CKD,BLD,DRND,WO/SALT",81.42,66,1.58,0.07,0.91,16.02,3.1,0.5,26,0.9,22,78,363,45,0.33,0.217,0.22,0.6,27.4,0.127,0.01,0.3,0.302,0.218,8,0,8,8,25.4,0,0,0,0,0,0,0,0,0,0.01,0,0,0.1,0.021,0.014,0.014,0,,,,,,,,,,,
7045,"LUNCHEON MEAT,PORK,CANNED",51.5,334,12.5,30.3,3.6,2.1,0,0,6,0.72,10,82,215,1289,1.48,0.037,0.024,28,1,0.367,0.194,3.126,0.473,0.21,6,0,6,6,61.8,0.9,0,0,0,0,0,0,0,0,0.26,0.5,22,0,10.79,14.29,3.56,62,,,,,,,,,,,
12632,"MACADAMIA NUTS,DRY RSTD,W/SALT",1.61,716,7.79,76.08,1.7,12.83,8,4.14,70,2.65,118,198,363,353,1.29,0.57,3.036,11.7,0.7,0.71,0.087,2.274,0.603,0.359,10,0,10,10,44.6,0,0,0,0,0,0,0,0,0,0.57,0,0,0,11.947,59.275,1.498,0,,,,,,,,,,,
12132,"MACADAMIA NUTS,DRY RSTD,WO/SALT",1.61,718,7.79,76.08,1.14,13.38,8,4.14,70,2.65,118,198,363,4,1.29,0.57,3.036,11.7,0.7,0.71,0.087,2.274,0.603,0.359,10,0,10,10,44.6,0,0,0,0,0,0,0,0,0,0.57,0,0,0,11.947,59.275,1.498,0,,,,,,,,,,,
22959,"MACARONI & CHS DINNER W/ DRY SAU MIX,BOXED,UNCKD",8.05,379,13.86,4.82,3.15,70.12,3.2,9.61,146,2.75,49,331,347,680,1.23,0.193,0.696,47.5,0.7,1.04,0.626,3.882,1.252,0.142,204,187,17,334,36,0.77,66,18,17,0,5,0,0,15,0.13,0,0,0.2,1.151,0.665,0.813,7,,,,,,,,,,,
22247,"MACARONI & CHS,CND ENTREE",81.39,82,3.38,2.46,1.25,11.52,0.5,0.5,35,0.9,9,47,84,302,0.45,0.296,0.224,9.5,0,0.101,0.114,1.183,0.074,0.037,13,11,2,21,5.4,0.15,65,17,17,0,5,0,0,2,0.05,0,0,0.2,0.881,0.6,0.303,6,,,,,,,,,,,
22970,"MACARONI & CHS,FRZ ENTREE",69.39,149,5.6,6.41,1.31,17.28,1.1,1.53,114,0.57,17,119,95,290,0.8,0.051,0.216,18.5,0,0.054,0.057,0.739,0.388,0.042,7,0,7,7,8.3,0.12,182,47,45,0,20,0,0,4,0.25,0,0,5.1,2.608,1.433,1.363,10,,,,,,,,,,,
20106,"MACARONI,VEG,ENR,CKD",68.37,128,4.53,0.11,0.38,26.61,4.3,1.15,11,0.49,19,50,31,6,0.44,0.092,0.986,19.8,0,0.112,0.061,1.071,0.35,0.024,65,59,6,106,5,0,92,5,0,0,55,0,245,13,0.21,0,0,0.3,0.016,0.012,0.044,0,,,,,,,,,,,
15046,"MACKEREL,ATLANTIC,RAW",63.55,205,18.6,13.89,1.35,0,0,0,12,1.63,76,217,314,90,0.63,0.073,0.015,44.1,0.4,0.176,0.312,9.08,0.856,0.399,1,0,1,1,65,8.71,167,50,50,0,0,0,0,0,1.52,16.1,643,5,3.257,5.456,3.35,70,,,,,,,,,,,
15048,"MACKEREL,JACK,CND,DRND SOL",69.17,156,23.19,6.3,1.73,0,0,0,241,2.04,37,301,194,379,1.02,0.147,0.04,37.7,0.9,0.04,0.212,6.18,0.305,0.21,5,0,5,5,85,6.94,433,130,130,0,0,0,0,0,1.03,7.3,292,0.1,1.857,2.225,1.651,79,,,,,,,,,,,
15201,"MACKEREL,PACIFIC&JACK,MXD SP,CKD,DRY HEAT",61.73,201,25.73,10.12,2.08,0,0,0,29,1.49,36,160,521,110,0.86,0.119,0.019,46.8,2.1,0.135,0.54,10.667,0.365,0.381,2,0,2,2,83.6,4.23,77,23,23,0,0,0,0,0,1.25,11.4,457,0.1,2.881,3.371,2.488,60,,,,,,,,,,,
15050,"MACKEREL,PACIFIC&JACK,MXD SP,RAW",70.15,158,20.07,7.89,1.62,0,0,0,23,1.16,28,125,406,86,0.67,0.093,0.015,36.5,2,0.111,0.421,8.32,0.316,0.33,2,0,2,2,66.9,4.4,62,19,19,0,0,0,0,0,1,9.1,366,0.1,2.247,2.629,1.94,47,,,,,,,,,,,
15051,"MACKEREL,SPANISH,RAW",71.67,139,19.29,6.3,1.27,0,0,0,11,0.44,33,205,446,59,0.49,0.055,0.014,36.5,1.6,0.13,0.17,2.3,0.75,0.4,1,0,1,1,50.5,2.4,130,39,39,0,0,0,0,0,0.69,7.3,292,0.1,1.828,1.53,1.739,76,,,,,,,,,,,
14305,"MALT BEV,INCL NON-ALCOHOLIC BEER",91.15,37,0.21,0.12,0.12,8.05,0,8.05,7,0.06,7,16,8,13,0.02,0.008,0.013,1.2,0.5,0.016,0.048,1.113,0.037,0.027,14,0,14,14,10.1,0.02,2,0,0,0,0,0,0,0,0,0,0,0,0.024,0.015,0.056,0,,,,,,,,,,,
9436,"MANGO NECTAR,CND",86.63,51,0.11,0.06,0.08,13.12,0.3,12.45,17,0.36,3,2,24,5,0.02,0.015,0.028,0.4,15.2,0.003,0.003,0.08,0.07,0.015,7,0,7,7,1.5,0,692,35,0,0,402,26,0,0,0.21,0,0,0.8,0.014,0.022,0.011,0,,,,,,,,,,,
9176,"MANGOS,RAW",83.46,60,0.82,0.38,0.36,14.98,1.6,13.66,11,0.16,10,14,168,1,0.09,0.111,0.063,0.6,36.4,0.028,0.038,0.669,0.197,0.119,43,0,43,43,7.6,0,1082,54,0,9,640,10,3,23,0.9,0,0,4.2,0.092,0.14,0.071,0,,,,,,,,,,,
9328,"MARASCHINO CHERRIES,CND,DRND",57.27,165,0.22,0.21,0.34,41.97,3.2,38.77,54,0.43,4,3,21,4,0.26,0.143,0.012,0.2,0,0,0,0.004,0.054,0.005,0,0,0,0,4.3,0,45,2,0,0,27,0,0,59,0.05,0,0,1.5,0.039,0.049,0.055,0,,,,,,,,,,,
4585,"MARGARINE-LIKE,MARGARINE-BUTTER BLEND,SOYBN OIL & BUTTER",17.07,727,0.31,80.32,1.53,0.77,0,0,10,0.04,1,10,22,719,0.03,0.01,0.006,0.2,0.1,0.009,0.023,0.022,0.041,0.009,2,0,2,2,6.5,0,3571,819,768,0,610,0,0,0,3.88,0,1,86.5,14.198,30.292,24.17,12,,,,,,,,,,,
4612,"MARGARINE-LIKE,VEG OIL SPRD,60% FAT,STK,W/ SALT",36.95,537,0.12,60.39,1.84,0.69,0,0,21,0,2,16,30,785,0,0.008,0,0,0.1,0.007,0.026,0.016,0.059,0.006,1,0,1,1,12.4,0.07,3571,819,768,0,610,0,0,0,5,0,0,101.3,10.884,29.664,16.718,0,,,,,,,,,,,
4631,"MARGARINE-LIKE,VEG OIL SPRD,FAT-FREE,TUB",90.69,44,0.1,3.04,1.83,4.34,0,0,8,0.08,1,2,36,580,0.07,0,0,0,0,1.011,0,0.883,0.271,0.001,0,0,0,0,8.3,0,3307,993,993,0,0,0,0,0,0.52,0,0,0.1,2.128,0.356,0.422,0,,,,,,,,,,,
4611,"MARGARINE,REG,80% FAT,COMP,TUB,W/ SALT",17.07,713,0.22,80.17,1.78,0.75,0,0,3,0,1,5,17,657,0,0,0,0,0.1,0,0,0,0.085,0,1,0,1,1,12.4,0.08,3571,819,768,0,610,0,0,0,15.43,0,0,91.7,14.224,36.435,26.741,0,,,,,,,,,,,
4692,"MARGARINE,REG,80% FAT,COMP,TUB,W/ SALT,W/ ADDED VITAMIN D",17.07,713,0.22,80.17,1.78,0.75,0,0,3,0,1,5,17,657,0,0,0,0,0.1,0,0,0,0.085,0,1,0,1,1,12.4,0.08,3577,819,768,0,610,0,0,0,15.43,10.7,429,91.7,14.224,36.435,26.741,0,,,,,,,,,,,
19303,"MARMALADE,ORANGE",33.2,246,0.3,0,0.2,66.3,0.7,60,38,0.15,2,4,37,56,0.04,0.09,0.02,0.6,4.8,0.005,0.025,0.052,0.015,0.019,9,0,9,9,3,0,62,3,0,5,15,38,0,58,0.06,0,0,0,0,0,0,0,,,,,,,,,,,
42178,"MAYONNAISE,MADE WITH TOFU",56.33,322,5.95,31.79,2.87,3.06,1.1,0.85,53,0.27,52,49,66,773,0.4,0.09,0.399,1.6,0,0.05,0.04,0.09,0.124,0.02,8,0,8,8,26.2,0,43,2,0,0,23,6,0,21,2.4,0,0,53.4,2.921,5.246,16.59,0,,,,,,,,,,,
4708,"MAYONNAISE,RED FAT,W/ OLIVE OIL",57.58,361,0.37,40,2.05,0,0,0,0,0,2,15,31,800,0.07,0.019,0.007,2.3,0,0.008,0,0.01,0.058,0.002,0,0,0,0,9,0.12,70,8,5,0,30,3,0,27,2.19,0,0,53.7,5.37,29.542,4.006,33,,,,,,,,,,,
7972,"MEATBALLS,FRZ,ITALIAN STYLE",53.67,286,14.4,22.21,2.64,8.06,2.3,3.47,80,1.77,31,239,296,666,1.66,0.123,0.282,15.3,0,0.136,0.23,3.108,0.924,0.202,36,0,36,36,45.2,1,73,22,22,0,0,0,0,0,0.42,0.1,2,8.2,7.627,9.188,3.346,66,,,,,,,,,,,
9181,"MELONS,CANTALOUPE,RAW",90.15,34,0.84,0.19,0.65,8.16,0.9,7.86,9,0.21,12,15,267,16,0.18,0.041,0.041,0.4,36.7,0.041,0.019,0.734,0.105,0.072,21,0,21,21,7.6,0,3382,169,0,16,2020,1,0,26,0.05,0,0,2.5,0.051,0.003,0.081,0,,,,,,,,,,,
9183,"MELONS,CASABA,RAW",91.85,28,1.11,0.1,0.36,6.58,0.9,5.69,11,0.34,11,5,182,9,0.07,0.06,0.035,0.4,21.8,0.015,0.031,0.232,0.084,0.163,8,0,8,8,7.6,0,0,0,0,0,0,0,0,26,0.05,0,0,2.5,0.025,0.002,0.039,0,,,,,,,,,,,
9184,"MELONS,HONEYDEW,RAW",89.82,36,0.54,0.14,0.41,9.09,0.8,8.12,6,0.17,10,11,228,18,0.09,0.024,0.027,0.7,18,0.038,0.012,0.418,0.155,0.088,19,0,19,19,7.6,0,50,3,0,0,30,0,0,27,0.02,0,0,2.9,0.038,0.003,0.059,0,,,,,,,,,,,
8510,MILK & CRL BAR,8.69,413,6.47,10.98,1.76,72.05,0.4,45.97,410,5.99,21,155,254,319,0.84,0.049,0.206,7.7,15.4,0.615,0.696,8.194,0.495,0.819,98,87,11,159,31,2,627,188,188,0,0,0,0,0,0.42,1.7,68,2.5,9.114,1.186,0.239,6,,,,,,,,,,,
1110,"MILK SHAKES,THICK CHOC",72.2,119,3.05,2.7,0.9,21.15,0.3,20.85,132,0.31,16,126,224,111,0.48,0.065,0.039,1.9,0,0.047,0.222,0.124,0.363,0.025,5,0,5,5,17,0.32,67,18,18,0,4,0,0,0,0.05,1,41,0.2,1.681,0.78,0.1,11,,,,,,,,,,,
1111,"MILK SHAKES,THICK VANILLA",74.45,112,3.86,3.03,0.91,17.75,0,17.75,146,0.1,12,115,183,95,0.39,0.051,0.014,2.3,0,0.03,0.195,0.146,0.368,0.042,7,0,7,7,14.3,0.52,91,25,25,0,5,0,0,0,0.05,1.2,48,0.2,1.886,0.875,0.113,12,,,,,,,,,,,
1088,"MILK,BTTRMLK,FLUID,CULTURED,LOWFAT",90.13,40,3.31,0.88,0.89,4.79,0,4.79,116,0.05,11,89,151,190,0.42,0.011,0.002,2,1,0.034,0.154,0.058,0.275,0.034,5,0,5,5,17.7,0.22,47,14,13,0,1,0,0,0,0.05,0,1,0.1,0.548,0.254,0.033,4,,,,,,,,,,,
1230,"MILK,BTTRMLK,FLUID,WHL",87.91,62,3.21,3.31,0.68,4.88,0,4.88,115,0.03,10,85,135,105,0.38,0.025,0.004,3.7,0,0.047,0.172,0.09,0.38,0.036,5,0,5,5,14.6,0.46,165,47,46,0,7,0,0,0,0.07,1.3,52,0.3,1.899,0.827,0.198,11,,,,,,,,,,,
1094,"MILK,BUTTERMILK,DRIED",2.97,387,34.3,5.78,7.95,49,0,49,1184,0.3,110,933,1592,517,4.02,0.111,0.023,20.3,5.7,0.392,1.579,0.876,3.17,0.338,47,0,47,47,118.7,3.82,175,49,48,0,9,0,0,0,0.1,0.5,20,0.4,3.598,1.669,0.215,69,,,,,,,,,,,
1105,"MILK,CHOC BEV,HOT COCOA,HOMEMADE",82.45,77,3.52,2.34,0.65,10.74,1,9.66,114,0.42,23,105,197,44,0.63,0.103,0.013,2.7,0.2,0.039,0.182,0.133,0.328,0.04,5,0,5,5,15.6,0.49,176,51,51,0,4,0,0,0,0.03,1.1,45,0.2,1.431,0.677,0.084,8,,,,,,,,,,,
1292,"MILK,CHOC,FAT FREE,W/ ADDED VIT A & VITAMIN D",82.34,67,3.39,0,0.81,13.46,0,9.32,127,0.27,13,101,182,110,0.41,0.075,0.062,1.9,1,0.045,0.166,0.164,0.302,0.024,2,0,2,2,15.6,0.32,227,64,63,0,11,0,0,0,0.04,1.1,42,0.2,0,0,0,2,,,,,,,,,,,
1103,"MILK,CHOC,FLUID,COMM,RED FAT",82.17,76,2.99,1.9,0.81,12.13,0.7,9.55,109,0.24,14,102,169,66,0.39,0.075,0.062,3.4,0,0.045,0.183,0.164,0.539,0.024,2,0,2,2,17.1,0.33,227,64,63,0,11,0,0,0,0.04,1.2,49,0.2,1.177,0.455,0.089,8,,,,,,,,,,,
1102,"MILK,CHOC,FLUID,COMM,WHL,W/ ADDED VIT A & VITAMIN D",82.3,83,3.17,3.39,0.8,10.34,0.8,9.54,112,0.24,13,101,167,60,0.41,0.065,0.077,1.9,0.9,0.037,0.162,0.125,0.295,0.04,5,0,5,5,17,0.33,98,27,26,0,7,0,0,0,0.07,1.3,51,0.3,2.104,0.99,0.124,12,,,,,,,,,,,
1305,"MILK,CHOC,LOWFAT,RED SUGAR",87.09,54,3.43,1.04,0.76,7.68,0,7.29,122,0.16,13,98,168,66,0.46,0.018,0.021,1.9,0,0.035,0.225,0.122,0.467,0.05,5,0,5,5,17,0.2,319,96,96,0,2,0,0,0,0,1.5,60,0.1,0.616,0.29,0.054,5,,,,,,,,,,,
1104,"MILK,CHOC,LOWFAT,W/ ADDED VIT A & VITAMIN D",84.91,62,3.46,1,0.78,9.86,0.1,9.94,129,0.23,13,96,172,65,0.43,0.028,0.03,1.9,0.4,0.031,0.247,0.124,0.43,0.047,3,0,3,3,17,0.23,174,52,51,0,2,0,0,0,0,1.1,43,0.1,0.584,0.541,0.095,5,,,,,,,,,,,
1095,"MILK,CND,COND,SWTND",27.16,321,7.91,8.7,1.83,54.4,0,54.4,284,0.19,26,253,371,127,0.94,0.015,0.006,14.8,2.6,0.09,0.416,0.21,0.75,0.051,11,0,11,11,89.1,0.44,267,74,73,0,14,0,0,0,0.16,0.2,6,0.6,5.486,2.427,0.337,34,,,,,,,,,,,
1097,"MILK,CND,EVAP,NONFAT,W/ ADDED VIT A & VITAMIN D",79.4,78,7.55,0.2,1.5,11.35,0,11.35,290,0.29,27,195,332,115,0.9,0.016,0.006,2.5,1.2,0.045,0.309,0.174,0.738,0.055,9,0,9,9,25.2,0.24,394,118,118,0,0,0,0,0,0,2,79,0,0.121,0.062,0.006,4,,,,,,,,,,,
1096,"MILK,CND,EVAP,W/ ADDED VITAMIN D & WO/ ADDED VIT A",74.04,134,6.81,7.56,1.55,10.04,0,10.04,261,0.19,24,203,303,106,0.77,0.016,0.006,2.3,1.9,0.047,0.316,0.194,0.638,0.05,8,0,8,8,31.8,0.16,233,65,64,0,12,0,0,0,0.14,2,79,0.5,4.591,2.335,0.245,29,,,,,,,,,,,
1214,"MILK,CND,EVAP,WO/ ADDED VIT A & VITAMIN D",74.04,135,6.81,7.56,1.55,10.04,0,10.04,261,0.19,24,203,303,106,0.77,0.016,0.006,2.3,1.9,0.047,0.316,0.194,0.638,0.05,8,0,8,8,31.3,0.16,239,65,64,0,15,0,0,0,0.16,0.1,6,0.6,4.591,2.335,0.245,29,,,,,,,,,,,
1291,"MILK,CND,EVAP,WO/ VIT A",74.04,107,6.67,2,1.55,15.74,0,6.67,267,0.19,24,203,303,100,0.77,0.016,0.006,2.3,16,0.047,0.316,0.194,0.638,0.05,8,0,8,8,16.6,0.16,192,56,56,0,4,0,0,0,0.18,4,160,0.2,1.204,0.628,0.068,0,,,,,,,,,,,
1092,"MILK,DRY,NONFAT,INST,W/ ADDED VIT A & VITAMIN D",3.96,358,35.1,0.72,8.03,52.19,0,52.19,1231,0.31,117,985,1705,549,4.41,0.041,0.02,27.3,5.6,0.413,1.744,0.891,3.235,0.345,50,0,50,50,167.8,3.99,2365,709,709,0,1,0,0,0,0.01,11,440,0,0.467,0.187,0.028,18,,,,,,,,,,,
1155,"MILK,DRY,NONFAT,INST,WO/ ADDED VIT A & VITAMIN D",3.96,358,35.1,0.72,8.03,52.19,0,52.19,1231,0.31,117,985,1705,549,4.41,0.041,0.02,27.3,5.6,0.413,1.744,0.891,3.23,0.345,50,0,50,50,167.8,3.99,15,4,4,0,1,0,0,0,0.01,0,0,0,0.47,0.19,0.03,18,,,,,,,,,,,
1154,"MILK,DRY,NONFAT,REG,W/ ADDED VIT A & VITAMIN D",3.16,362,36.16,0.77,7.93,51.98,0,51.98,1257,0.32,110,968,1794,535,4.08,0.041,0.02,27.3,6.8,0.415,1.55,0.951,3.568,0.361,50,0,50,50,169.2,4.03,2179,653,653,0,1,0,0,0,0,11,440,0.1,0.499,0.2,0.03,20,,,,,,,,,,,
1091,"MILK,DRY,NONFAT,REG,WO/ ADDED VIT A & VITAMIN D",3.16,362,36.16,0.77,7.93,51.98,0,51.98,1257,0.32,110,968,1794,535,4.08,0.041,0.02,27.3,6.8,0.415,1.55,0.951,3.568,0.361,50,0,50,50,169.2,4.03,22,6,6,0,1,0,0,0,0,0,0,0.1,0.499,0.201,0.03,20,,,,,,,,,,,
1090,"MILK,DRY,WHL,W/ ADDED VITAMIN D",2.47,496,26.32,26.71,6.08,38.42,0,38.42,912,0.47,85,776,1330,371,3.34,0.08,0.04,16.3,8.6,0.283,1.205,0.646,2.271,0.302,37,0,37,37,119.3,3.25,934,258,253,0,55,0,0,0,0.58,10.5,420,2.2,16.742,7.924,0.665,97,,,,,,,,,,,
1212,"MILK,DRY,WHL,WO/ ADDED VITAMIN D",2.47,496,26.32,26.71,6.08,38.42,0,38.42,912,0.47,85,776,1330,371,3.34,0.08,0.04,16.3,8.6,0.283,1.205,0.646,2.271,0.302,37,0,37,37,117.4,3.25,934,258,253,0,55,0,0,0,0.58,0.5,20,2.2,16.742,7.924,0.665,97,,,,,,,,,,,
1175,"MILK,FLUID,1% FAT,WO/ ADDED VIT A & VIT D",89.92,42,3.37,0.97,0.75,4.99,0,5.2,125,0.03,11,95,150,44,0.42,0.01,0.003,3.3,0,0.02,0.185,0.093,0.361,0.037,5,0,5,5,17.7,0.47,47,14,13,0,2,0,0,0,0.01,0,1,0.1,0.633,0.277,0.035,5,,,,,,,,,,,
1106,"MILK,GOAT,FLUID,W/ ADDED VITAMIN D",87.03,69,3.56,4.14,0.82,4.45,0,4.45,134,0.05,14,111,204,50,0.3,0.046,0.018,1.4,1.3,0.048,0.138,0.277,0.31,0.046,1,0,1,1,16,0.07,198,57,56,0,7,0,0,0,0.07,1.3,51,0.3,2.667,1.109,0.149,11,,,,,,,,,,,
1107,"MILK,HUMAN,MATURE,FLUID",87.5,70,1.03,4.38,0.2,6.89,0,6.89,32,0.03,3,14,51,17,0.17,0.052,0.026,1.8,5,0.014,0.036,0.177,0.223,0.011,5,0,5,5,16,0.05,212,61,60,0,7,0,0,0,0.08,0.1,3,0.3,2.009,1.658,0.497,14,,,,,,,,,,,
1089,"MILK,LO NA,FLUID",88.2,61,3.1,3.46,0.78,4.46,0,4.46,101,0.05,5,86,253,3,0.38,0.01,0.004,2,0.9,0.02,0.105,0.043,0.304,0.034,5,0,5,5,16,0.36,105,29,28,0,7,0,0,0,0.08,1.3,51,0.3,2.154,0.999,0.128,14,,,,,,,,,,,
1082,"MILK,LOWFAT,FLUID,1% MILKFAT,W/ ADDED VIT A & VITAMIN D",89.92,42,3.37,0.97,0.75,4.99,0,5.2,125,0.03,11,95,150,44,0.42,0.01,0.003,3.3,0,0.02,0.185,0.093,0.361,0.037,5,0,5,5,17.7,0.47,196,58,58,0,2,0,0,0,0.01,1.2,48,0.1,0.633,0.277,0.035,5,,,,,,,,,,,
1086,"MILK,NONFAT,FLUID,W/ ADDED NONFAT MILK SOL,VIT A & VIT D",90.38,37,3.57,0.25,0.78,5.02,0,5.02,129,0.05,15,104,171,53,0.41,0.011,0.002,2.2,1,0.041,0.175,0.091,0.339,0.046,5,0,5,5,16,0.39,214,64,64,0,0,0,0,0,0.01,1.2,49,0,0.162,0.065,0.009,2,,,,,,,,,,,
